customer_id,age,region,signup_date,acquisition_channel,acquisition_campaign_id
CUST019223,31,North,2023-12-27,Email,CAMP02
CUST019224,58,East,2024-06-07,Paid Search,CAMP11
CUST019225,69,South,2024-10-04,Organic,
CUST019226,54,East,2023-06-19,Email,CAMP08
CUST019227,42,West,2025-07-22,Paid Search,CAMP11
CUST019228,31,North,2024-07-27,Email,CAMP10
CUST019229,34,North,2023-06-20,Email,CAMP02
CUST019230,21,East,2022-05-16,Email,CAMP10
CUST019231,26,Central,2021-03-24,Email,CAMP08
CUST019232,43,West,2021-08-11,Email,CAMP05
CUST019233,26,East,2024-03-16,Organic,
CUST019234,18,Central,2021-04-25,Social Media,CAMP24
CUST019235,58,West,2021-01-02,Email,CAMP06
CUST019236,22,West,2021-06-01,Paid Search,CAMP18
CUST019237,26,East,2024-05-12,Social Media,CAMP25
CUST019238,52,East,2021-02-09,Paid Search,CAMP18
CUST019239,71,South,2025-03-17,Email,CAMP08
CUST019240,60,West,2025-11-28,Paid Search,CAMP13
CUST019241,19,South,2024-11-08,Organic,
CUST019242,27,West,2024-10-16,Email,CAMP10
CUST019243,60,Central,2023-10-05,Social Media,CAMP24
CUST019244,60,East,2023-09-10,Email,CAMP06
CUST019245,40,North,2022-01-06,Email,CAMP06
CUST019246,73,North,2022-04-24,Social Media,CAMP22
CUST019247,69,West,2022-02-21,Email,CAMP08
CUST019248,61,North,2024-08-26,Paid Search,CAMP12
CUST019249,61,North,2025-01-23,Organic,
CUST019250,63,South,2025-12-24,Social Media,CAMP25
CUST019251,26,East,2023-02-04,Paid Search,CAMP13
CUST019252,58,East,2022-10-23,Paid Search,CAMP18
CUST019253,72,North,2021-06-13,Email,CAMP08
CUST019254,31,East,2022-11-28,Paid Search,CAMP16
CUST019255,18,South,2023-08-19,Social Media,CAMP24
CUST019256,38,East,2025-04-03,Social Media,CAMP22
CUST019257,33,Central,2021-05-19,Social Media,CAMP25
CUST019258,73,North,2022-12-06,Social Media,CAMP20
CUST019259,43,East,2024-11-08,Paid Search,CAMP18
CUST019260,56,North,2025-05-25,Social Media,CAMP22
CUST019261,74,North,2024-04-30,Paid Search,CAMP11
CUST019262,63,East,2021-11-07,Paid Search,CAMP14
CUST019263,61,West,2023-10-24,Paid Search,CAMP12
CUST019264,74,East,2025-07-27,Organic,
CUST019265,57,Central,2024-09-23,Organic,
CUST019266,31,West,2021-09-06,Social Media,CAMP20
CUST019267,60,North,2022-08-18,Social Media,CAMP21
CUST019268,36,East,2024-09-04,Organic,
CUST019269,37,East,2024-08-07,Email,CAMP10
CUST019270,55,East,2022-08-04,Email,CAMP04
CUST019271,36,East,2025-08-10,Organic,
CUST019272,19,Central,2025-01-18,Social Media,CAMP19
CUST019273,75,East,2022-11-28,Organic,
CUST019274,51,West,2021-11-05,Organic,
CUST019275,56,East,2023-11-25,Email,CAMP09
CUST019276,64,West,2024-03-04,Email,CAMP10
CUST019277,54,South,2021-02-09,Email,CAMP01
CUST019278,53,North,2023-07-15,Paid Search,CAMP18
CUST019279,63,East,2025-10-25,Email,CAMP03
CUST019280,35,East,2022-06-09,Paid Search,CAMP14
CUST019281,66,North,2025-09-25,Social Media,CAMP22
CUST019282,59,West,2023-06-08,Social Media,CAMP25
CUST019283,28,Central,2025-02-08,Organic,
CUST019284,26,Central,2025-10-19,Email,CAMP10
CUST019285,69,South,2025-03-19,Email,CAMP05
CUST019286,69,South,2024-10-16,Organic,
CUST019287,75,Central,2025-08-02,Paid Search,CAMP11
CUST019288,23,Central,2021-04-17,Email,CAMP05
CUST019289,69,North,2022-06-09,Email,CAMP04
CUST019290,68,North,2025-11-20,Paid Search,CAMP11
CUST019291,62,North,2022-11-18,Social Media,CAMP19
CUST019292,46,East,2024-08-08,Paid Search,CAMP14
CUST019293,47,West,2022-08-15,Social Media,CAMP21
CUST019294,42,North,2022-04-07,Email,CAMP01
CUST019295,19,West,2021-05-27,Social Media,CAMP20
CUST019296,47,North,2025-10-20,Paid Search,CAMP13
CUST019297,31,North,2021-05-05,Paid Search,CAMP16
CUST019298,29,East,2023-06-24,Social Media,CAMP22
CUST019299,21,East,2022-02-11,Paid Search,CAMP18
CUST019300,44,South,2023-09-19,Social Media,CAMP22
CUST019301,20,South,2024-01-26,Paid Search,CAMP17
CUST019302,67,South,2022-03-29,Social Media,CAMP22
CUST019303,69,Central,2022-04-20,Paid Search,CAMP15
CUST019304,64,Central,2025-12-25,Organic,
CUST019305,35,East,2023-06-14,Email,CAMP09
CUST019306,27,Central,2022-07-10,Email,CAMP02
CUST019307,47,East,2023-07-14,Organic,
CUST019308,57,North,2024-03-18,Organic,
CUST019309,19,East,2021-05-26,Social Media,CAMP25
CUST019310,67,Central,2023-12-02,Social Media,CAMP20
CUST019311,43,West,2023-07-15,Paid Search,CAMP15
CUST019312,65,Central,2024-07-27,Email,CAMP07
CUST019313,22,East,2025-03-01,Social Media,CAMP21
CUST019314,42,Central,2021-05-15,Organic,
CUST019315,44,West,2021-03-05,Paid Search,CAMP15
CUST019316,20,West,2023-06-26,Organic,
CUST019317,59,Central,2023-10-30,Organic,
CUST019318,72,South,2022-02-25,Paid Search,CAMP11
CUST019319,49,East,2022-04-27,Paid Search,CAMP11
CUST019320,40,South,2021-08-12,Email,CAMP05
CUST019321,54,Central,2025-01-20,Email,CAMP09
CUST019322,38,East,2023-08-18,Social Media,CAMP19
CUST019323,38,North,2024-11-01,Organic,
CUST019324,62,East,2023-04-08,Email,CAMP03
CUST019325,52,North,2022-01-22,Email,CAMP01
CUST019326,33,East,2023-04-10,Organic,
CUST019327,41,North,2021-02-21,Paid Search,CAMP16
CUST019328,66,Central,2022-11-26,Email,CAMP07
CUST019329,48,East,2024-11-02,Paid Search,CAMP14
CUST019330,22,Central,2022-07-25,Social Media,CAMP22
CUST019331,67,North,2025-11-06,Paid Search,CAMP16
CUST019332,60,South,2021-02-22,Social Media,CAMP19
CUST019333,33,Central,2022-04-30,Paid Search,CAMP14
CUST019334,74,West,2023-12-20,Email,CAMP01
CUST019335,73,North,2022-06-20,Paid Search,CAMP16
CUST019336,75,Central,2025-07-21,Email,CAMP02
CUST019337,39,North,2021-05-21,Email,CAMP09
CUST019338,71,South,2023-06-16,Social Media,CAMP23
CUST019339,64,West,2022-08-16,Organic,
CUST019340,68,West,2022-06-21,Email,CAMP02
CUST019341,49,West,2021-04-15,Paid Search,CAMP16
CUST019342,34,North,2022-07-17,Paid Search,CAMP13
CUST019343,31,South,2021-03-20,Paid Search,CAMP17
CUST019344,74,South,2022-04-22,Email,CAMP04
CUST019345,47,South,2025-03-06,Organic,
CUST019346,71,North,2023-03-12,Paid Search,CAMP17
CUST019347,50,West,2022-04-29,Social Media,CAMP20
CUST019348,48,Central,2021-04-09,Email,CAMP09
CUST019349,22,Central,2022-06-29,Social Media,CAMP19
CUST019350,41,West,2022-03-08,Email,CAMP04
CUST019351,50,North,2023-04-16,Social Media,CAMP24
CUST019352,24,East,2025-09-18,Social Media,CAMP21
CUST019353,27,Central,2021-03-25,Email,CAMP05
CUST019354,52,North,2023-04-12,Email,CAMP04
CUST019355,32,North,2023-05-01,Paid Search,CAMP18
CUST019356,58,South,2021-03-27,Social Media,CAMP20
CUST019357,44,East,2022-04-20,Email,CAMP08
CUST019358,41,Central,2021-01-22,Email,CAMP03
CUST019359,24,East,2024-07-20,Organic,
CUST019360,41,East,2025-11-24,Social Media,CAMP21
CUST019361,49,East,2021-04-07,Paid Search,CAMP11
CUST019362,51,Central,2024-11-27,Email,CAMP08
CUST019363,33,South,2023-08-30,Social Media,CAMP21
CUST019364,19,East,2022-04-29,Social Media,CAMP23
CUST019365,72,Central,2024-03-05,Social Media,CAMP19
CUST019366,73,Central,2022-08-27,Email,CAMP10
CUST019367,70,South,2025-12-24,Paid Search,CAMP12
CUST019368,34,North,2024-10-11,Paid Search,CAMP18
CUST019369,52,Central,2022-04-17,Email,CAMP08
CUST019370,26,Central,2024-03-16,Social Media,CAMP22
CUST019371,70,North,2025-08-08,Paid Search,CAMP16
CUST019372,18,North,2024-04-20,Paid Search,CAMP18
CUST019373,45,North,2024-04-22,Social Media,CAMP22
CUST019374,67,East,2022-11-14,Email,CAMP07
CUST019375,60,South,2024-02-18,Social Media,CAMP21
CUST019376,68,South,2025-03-10,Organic,
CUST019377,46,West,2021-05-16,Organic,
CUST019378,23,South,2024-07-16,Email,CAMP02
CUST019379,18,Central,2022-01-30,Email,CAMP09
CUST019380,26,East,2024-08-20,Email,CAMP09
CUST019381,21,East,2023-07-26,Email,CAMP01
CUST019382,43,Central,2021-12-26,Paid Search,CAMP11
CUST019383,20,North,2025-12-29,Organic,
CUST019384,28,North,2022-07-09,Social Media,CAMP23
CUST019385,42,East,2025-02-11,Social Media,CAMP19
CUST019386,60,East,2022-10-24,Email,CAMP08
CUST019387,57,East,2021-09-13,Paid Search,CAMP13
CUST019388,21,Central,2022-07-11,Organic,
CUST019389,70,Central,2025-11-03,Paid Search,CAMP11
CUST019390,49,North,2022-01-04,Paid Search,CAMP18
CUST019391,38,North,2025-02-22,Paid Search,CAMP18
CUST019392,40,East,2024-05-15,Email,CAMP09
CUST019393,67,Central,2023-03-01,Email,CAMP07
CUST019394,44,South,2024-04-01,Paid Search,CAMP11
CUST019395,32,South,2023-11-29,Paid Search,CAMP14
CUST019396,42,North,2023-10-01,Paid Search,CAMP11
CUST019397,21,Central,2024-07-19,Organic,
CUST019398,26,North,2024-01-25,Organic,
CUST019399,36,East,2021-04-11,Email,CAMP01
CUST019400,30,North,2025-11-12,Paid Search,CAMP16
CUST019401,38,East,2025-12-23,Email,CAMP10
CUST019402,21,South,2021-05-05,Paid Search,CAMP12
CUST019403,53,East,2021-01-12,Paid Search,CAMP12
CUST019404,24,North,2024-05-15,Organic,
CUST019405,30,North,2025-04-17,Email,CAMP10
CUST019406,74,North,2025-01-18,Email,CAMP01
CUST019407,18,West,2023-12-25,Email,CAMP02
CUST019408,34,West,2023-03-09,Organic,
CUST019409,47,North,2025-07-27,Social Media,CAMP24
CUST019410,35,South,2022-07-20,Social Media,CAMP22
CUST019411,36,East,2025-06-08,Email,CAMP10
CUST019412,25,North,2023-09-29,Organic,
CUST019413,42,West,2023-09-17,Social Media,CAMP22
CUST019414,61,South,2024-10-23,Organic,
CUST019415,52,West,2023-11-22,Social Media,CAMP22
CUST019416,71,East,2025-04-30,Organic,
CUST019417,58,Central,2025-05-14,Email,CAMP04
CUST019418,63,West,2024-04-24,Organic,
CUST019419,43,North,2022-10-15,Paid Search,CAMP15
CUST019420,53,North,2024-03-21,Email,CAMP04
CUST019421,51,East,2025-11-29,Paid Search,CAMP14
CUST019422,65,North,2025-06-24,Social Media,CAMP20
CUST019423,47,South,2025-05-12,Paid Search,CAMP12
CUST019424,41,Central,2023-08-31,Email,CAMP01
CUST019425,22,North,2025-10-22,Email,CAMP05
CUST019426,67,West,2022-10-22,Social Media,CAMP23
CUST019427,43,South,2024-09-10,Paid Search,CAMP13
CUST019428,64,North,2021-12-10,Email,CAMP09
CUST019429,57,North,2022-06-22,Email,CAMP02
CUST019430,18,North,2021-09-02,Email,CAMP05
CUST019431,55,South,2022-11-10,Paid Search,CAMP13
CUST019432,46,Central,2022-11-11,Paid Search,CAMP12
CUST019433,31,East,2022-04-01,Paid Search,CAMP11
CUST019434,33,North,2021-02-21,Paid Search,CAMP11
CUST019435,55,North,2022-10-17,Email,CAMP07
CUST019436,23,Central,2024-03-11,Social Media,CAMP24
CUST019437,53,North,2025-04-10,Social Media,CAMP23
CUST019438,67,South,2025-05-18,Email,CAMP08
CUST019439,23,Central,2022-11-15,Organic,
CUST019440,18,East,2024-03-17,Email,CAMP01
CUST019441,21,North,2021-05-30,Organic,
CUST019442,60,West,2025-11-27,Social Media,CAMP25
CUST019443,67,South,2022-07-03,Social Media,CAMP19
CUST019444,75,East,2025-08-15,Social Media,CAMP21
CUST019445,19,North,2023-04-02,Social Media,CAMP23
CUST019446,45,Central,2023-12-21,Organic,
CUST019447,20,East,2023-08-04,Email,CAMP10
CUST019448,39,North,2021-08-27,Social Media,CAMP25
CUST019449,35,East,2022-07-06,Paid Search,CAMP18
CUST019450,53,South,2021-12-25,Organic,
CUST019451,70,Central,2024-06-28,Paid Search,CAMP18
CUST019452,64,North,2022-10-11,Email,CAMP02
CUST019453,21,South,2025-03-27,Social Media,CAMP22
CUST019454,31,West,2021-11-08,Organic,
CUST019455,33,North,2023-08-08,Paid Search,CAMP14
CUST019456,32,South,2023-01-27,Email,CAMP08
CUST019457,38,West,2021-04-07,Email,CAMP08
CUST019458,53,West,2025-12-22,Organic,
CUST019459,60,South,2024-02-14,Paid Search,CAMP14
CUST019460,72,East,2025-12-25,Email,CAMP03
CUST019461,58,East,2021-05-14,Organic,
CUST019462,35,Central,2024-10-05,Paid Search,CAMP17
CUST019463,28,West,2024-11-16,Paid Search,CAMP18
CUST019464,39,East,2024-01-25,Paid Search,CAMP11
CUST019465,64,West,2021-08-30,Paid Search,CAMP13
CUST019466,75,South,2025-04-06,Organic,
CUST019467,40,East,2023-08-04,Organic,
CUST019468,28,West,2025-10-24,Paid Search,CAMP18
CUST019469,18,South,2021-04-03,Paid Search,CAMP13
CUST019470,22,East,2025-03-31,Paid Search,CAMP14
CUST019471,54,North,2022-08-14,Paid Search,CAMP11
CUST019472,52,East,2024-04-03,Social Media,CAMP24
CUST019473,55,East,2023-04-29,Email,CAMP07
CUST019474,19,Central,2023-06-08,Organic,
CUST019475,43,North,2021-04-28,Organic,
CUST019476,28,Central,2022-11-16,Paid Search,CAMP14
CUST019477,37,North,2021-03-15,Email,CAMP01
CUST019478,54,West,2023-03-11,Email,CAMP01
CUST019479,33,East,2025-06-22,Email,CAMP06
CUST019480,56,South,2021-10-20,Paid Search,CAMP16
CUST019481,34,Central,2021-04-13,Social Media,CAMP25
CUST019482,47,East,2022-04-25,Paid Search,CAMP12
CUST019483,44,North,2022-09-30,Email,CAMP07
CUST019484,40,East,2024-10-28,Social Media,CAMP25
CUST019485,25,East,2021-08-27,Organic,
CUST019486,51,West,2024-03-14,Email,CAMP04
CUST019487,75,South,2021-09-28,Social Media,CAMP21
CUST019488,55,North,2022-07-31,Paid Search,CAMP11
CUST019489,61,South,2022-11-15,Paid Search,CAMP11
CUST019490,64,East,2023-07-28,Paid Search,CAMP13
CUST019491,20,East,2021-11-01,Email,CAMP09
CUST019492,63,Central,2022-11-12,Email,CAMP10
CUST019493,32,South,2022-07-27,Social Media,CAMP21
CUST019494,56,East,2022-03-13,Social Media,CAMP19
CUST019495,75,Central,2023-10-30,Email,CAMP09
CUST019496,69,South,2021-07-14,Social Media,CAMP24
CUST019497,42,East,2025-12-07,Email,CAMP10
CUST019498,66,Central,2023-08-28,Email,CAMP07
CUST019499,53,North,2025-06-04,Paid Search,CAMP13
CUST019500,25,East,2024-02-23,Social Media,CAMP25
CUST019501,31,South,2024-07-10,Email,CAMP02
CUST019502,73,North,2021-01-03,Social Media,CAMP22
CUST019503,71,West,2025-05-15,Paid Search,CAMP14
CUST019504,69,North,2021-03-11,Social Media,CAMP19
CUST019505,40,Central,2022-02-05,Organic,
CUST019506,36,South,2021-12-07,Email,CAMP04
CUST019507,64,North,2025-05-06,Paid Search,CAMP11
CUST019508,19,South,2024-10-01,Social Media,CAMP20
CUST019509,70,West,2022-07-20,Paid Search,CAMP13
CUST019510,53,South,2024-09-01,Social Media,CAMP22
CUST019511,54,South,2022-03-25,Paid Search,CAMP16
CUST019512,43,South,2023-02-02,Email,CAMP10
CUST019513,74,East,2023-06-21,Email,CAMP06
CUST019514,61,South,2025-12-28,Email,CAMP01
CUST019515,21,Central,2021-04-10,Paid Search,CAMP12
CUST019516,48,North,2023-07-13,Organic,
CUST019517,67,North,2023-07-11,Paid Search,CAMP16
CUST019518,22,East,2024-04-14,Paid Search,CAMP15
CUST019519,60,North,2022-12-05,Organic,
CUST019520,32,West,2023-09-05,Email,CAMP10
CUST019521,47,Central,2021-04-22,Paid Search,CAMP13
CUST019522,69,East,2025-08-28,Email,CAMP04
CUST019523,46,Central,2025-06-30,Email,CAMP07
CUST019524,20,West,2021-08-23,Paid Search,CAMP15
CUST019525,19,North,2021-12-03,Social Media,CAMP24
CUST019526,60,North,2021-04-11,Email,CAMP01
CUST019527,71,East,2024-03-15,Email,CAMP03
CUST019528,34,Central,2023-10-02,Social Media,CAMP24
CUST019529,72,West,2024-01-15,Paid Search,CAMP11
CUST019530,44,East,2024-04-10,Social Media,CAMP25
CUST019531,21,North,2023-04-22,Email,CAMP07
CUST019532,48,West,2025-03-11,Paid Search,CAMP18
CUST019533,74,West,2022-02-01,Social Media,CAMP20
CUST019534,32,Central,2023-06-14,Organic,
CUST019535,73,West,2022-04-06,Email,CAMP10
CUST019536,55,North,2021-11-04,Social Media,CAMP20
CUST019537,40,East,2022-07-15,Social Media,CAMP25
CUST019538,58,South,2022-10-23,Email,CAMP01
CUST019539,41,East,2021-03-06,Organic,
CUST019540,22,East,2024-11-27,Social Media,CAMP24
CUST019541,68,Central,2021-05-04,Organic,
CUST019542,39,West,2022-06-09,Email,CAMP04
CUST019543,50,North,2022-10-28,Email,CAMP08
CUST019544,61,North,2025-04-18,Email,CAMP01
CUST019545,22,South,2024-01-23,Social Media,CAMP24
CUST019546,59,West,2021-08-07,Paid Search,CAMP12
CUST019547,39,East,2023-09-19,Paid Search,CAMP18
CUST019548,49,East,2023-02-14,Social Media,CAMP20
CUST019549,44,East,2022-04-23,Email,CAMP06
CUST019550,63,West,2024-07-23,Social Media,CAMP22
CUST019551,28,North,2021-04-22,Organic,
CUST019552,24,East,2022-10-14,Paid Search,CAMP14
CUST019553,41,West,2025-02-22,Social Media,CAMP22
CUST019554,24,South,2024-04-26,Email,CAMP04
CUST019555,32,North,2021-10-07,Social Media,CAMP19
CUST019556,56,West,2025-12-02,Social Media,CAMP25
CUST019557,65,North,2024-10-28,Social Media,CAMP24
CUST019558,58,East,2021-03-20,Social Media,CAMP23
CUST019559,36,Central,2025-05-20,Social Media,CAMP23
CUST019560,65,North,2021-03-01,Email,CAMP01
CUST019561,41,Central,2023-06-28,Organic,
CUST019562,28,North,2024-01-05,Paid Search,CAMP12
CUST019563,61,East,2022-05-21,Social Media,CAMP22
CUST019564,47,North,2025-10-06,Email,CAMP07
CUST019565,39,West,2024-12-09,Social Media,CAMP25
CUST019566,56,Central,2023-06-15,Social Media,CAMP20
CUST019567,60,South,2023-04-23,Social Media,CAMP22
CUST019568,30,Central,2023-04-30,Social Media,CAMP21
CUST019569,24,West,2023-03-29,Paid Search,CAMP17
CUST019570,47,Central,2022-02-17,Paid Search,CAMP17
CUST019571,20,West,2024-04-05,Social Media,CAMP21
CUST019572,55,West,2022-10-29,Social Media,CAMP19
CUST019573,43,Central,2024-10-24,Paid Search,CAMP12
CUST019574,30,West,2021-01-09,Social Media,CAMP19
CUST019575,52,Central,2021-11-16,Social Media,CAMP21
CUST019576,39,South,2023-08-16,Social Media,CAMP20
CUST019577,40,North,2022-06-16,Social Media,CAMP21
CUST019578,30,East,2025-01-29,Paid Search,CAMP18
CUST019579,57,South,2024-03-24,Social Media,CAMP20
CUST019580,70,East,2024-11-26,Social Media,CAMP20
CUST019581,53,Central,2024-10-03,Organic,
CUST019582,31,East,2023-03-16,Social Media,CAMP19
CUST019583,66,Central,2021-06-13,Social Media,CAMP19
CUST019584,25,South,2023-03-10,Email,CAMP04
CUST019585,34,South,2022-03-19,Social Media,CAMP24
CUST019586,20,North,2024-05-22,Social Media,CAMP20
CUST019587,67,Central,2025-10-13,Paid Search,CAMP12
CUST019588,20,East,2025-09-05,Social Media,CAMP19
CUST019589,49,Central,2024-09-27,Email,CAMP07
CUST019590,29,South,2024-09-17,Paid Search,CAMP16
CUST019591,30,South,2025-10-29,Social Media,CAMP25
CUST019592,53,West,2023-06-30,Organic,
CUST019593,64,East,2021-01-23,Paid Search,CAMP18
CUST019594,19,East,2025-07-21,Email,CAMP07
CUST019595,27,East,2023-10-23,Paid Search,CAMP13
CUST019596,34,East,2025-12-09,Organic,
CUST019597,72,West,2025-01-26,Email,CAMP05
CUST019598,21,North,2024-08-01,Organic,
CUST019599,28,North,2023-01-04,Social Media,CAMP19
CUST019600,41,North,2025-07-09,Organic,
CUST019601,36,East,2025-07-31,Paid Search,CAMP11
CUST019602,20,West,2025-09-14,Organic,
CUST019603,49,West,2023-09-12,Social Media,CAMP22
CUST019604,53,Central,2023-11-08,Email,CAMP09
CUST019605,28,East,2024-06-15,Paid Search,CAMP13
CUST019606,57,East,2022-06-21,Paid Search,CAMP17
CUST019607,21,East,2021-09-17,Organic,
CUST019608,60,Central,2024-08-31,Organic,
CUST019609,33,North,2023-02-24,Social Media,CAMP20
CUST019610,31,East,2021-10-30,Paid Search,CAMP14
CUST019611,29,South,2025-09-18,Email,CAMP02
CUST019612,68,Central,2022-09-03,Email,CAMP10
CUST019613,47,North,2024-02-01,Email,CAMP02
CUST019614,58,North,2022-12-29,Email,CAMP10
CUST019615,29,East,2022-12-15,Email,CAMP09
CUST019616,21,East,2025-03-28,Social Media,CAMP25
CUST019617,20,South,2025-02-19,Organic,
CUST019618,43,East,2023-03-03,Social Media,CAMP25
CUST019619,36,East,2023-07-10,Organic,
CUST019620,62,South,2024-02-11,Paid Search,CAMP15
CUST019621,63,East,2021-07-22,Social Media,CAMP24
CUST019622,36,North,2025-04-28,Email,CAMP06
CUST019623,43,West,2023-10-12,Email,CAMP09
CUST019624,40,South,2021-09-06,Email,CAMP06
CUST019625,57,East,2024-05-20,Paid Search,CAMP18
CUST019626,54,East,2024-05-20,Organic,
CUST019627,55,North,2024-01-30,Paid Search,CAMP11
CUST019628,21,West,2024-05-18,Email,CAMP03
CUST019629,37,South,2025-03-21,Email,CAMP10
CUST019630,74,North,2023-10-02,Paid Search,CAMP15
CUST019631,37,Central,2021-07-16,Social Media,CAMP22
CUST019632,28,Central,2025-07-14,Organic,
CUST019633,29,West,2023-03-22,Organic,
CUST019634,19,East,2023-08-25,Paid Search,CAMP11
CUST019635,63,East,2022-06-11,Social Media,CAMP23
CUST019636,18,South,2021-10-16,Paid Search,CAMP18
CUST019637,52,South,2025-08-12,Social Media,CAMP21
CUST019638,41,East,2024-05-10,Social Media,CAMP25
CUST019639,23,West,2023-02-28,Email,CAMP02
CUST019640,69,East,2023-02-01,Paid Search,CAMP15
CUST019641,61,Central,2022-09-29,Paid Search,CAMP12
CUST019642,65,South,2025-12-16,Paid Search,CAMP13
CUST019643,72,South,2022-05-31,Organic,
CUST019644,70,East,2025-01-25,Organic,
CUST019645,58,West,2021-01-12,Email,CAMP04
CUST019646,48,North,2021-09-08,Email,CAMP08
CUST019647,58,South,2022-02-28,Social Media,CAMP19
CUST019648,44,West,2022-11-13,Paid Search,CAMP15
CUST019649,28,East,2023-05-25,Paid Search,CAMP11
CUST019650,40,South,2021-10-14,Paid Search,CAMP17
CUST019651,45,East,2022-09-14,Email,CAMP02
CUST019652,20,Central,2025-07-10,Social Media,CAMP20
CUST019653,67,East,2022-04-01,Organic,
CUST019654,70,West,2021-02-25,Paid Search,CAMP12
CUST019655,42,North,2021-09-05,Paid Search,CAMP18
CUST019656,46,East,2023-01-07,Email,CAMP06
CUST019657,66,South,2025-07-28,Organic,
CUST019658,44,Central,2022-01-12,Social Media,CAMP21
CUST019659,57,North,2023-12-06,Social Media,CAMP22
CUST019660,47,Central,2023-04-09,Paid Search,CAMP15
CUST019661,33,South,2024-04-02,Organic,
CUST019662,64,East,2024-12-17,Organic,
CUST019663,29,East,2021-04-21,Email,CAMP01
